AgeRange,Age_0_4,Age_0_9,Age_10_19,Age_15_24,Age_20_29,Age_25_34,Age_30_39,Age_35_44,Age_40_49,Age_45_54,Age_50_59,Age_55_64,Age_5_14,Age_60_69,Age_65_74,Age_70_79,Age_75_84,Age_80plus,Age_85plus,Age_Unkn,Age_Unknown,AverageAge,COUNTYN,C_AgeAvrg,C_AgeMedian,C_AgeRange,C_Age_0_4,C_Age_0_9,C_Age_10_19,C_Age_15_24,C_Age_20_29,C_Age_25_34,C_Age_30_39,C_Age_35_44,C_Age_40_49,C_Age_45_54,C_Age_50_59,C_Age_55_64,C_Age_5_14,C_Age_60_69,C_Age_65_74,C_Age_70_79,C_Age_75_84,C_Age_80plus,C_Age_85plus,C_Age_Unkn,C_AllResTypes,C_CaseDate,C_EDYes_NonRes,C_EDYes_Res,C_ED_NO,C_ED_NoData,C_ED_Yes,C_FLRes,C_FLResDeaths,C_FLResOut,C_Female,C_HispanicNO,C_HispanicUnk,C_HispanicYES,C_HospYes_NonRes,C_HospYes_Res,C_Hosp_No,C_Hosp_Nodata,C_Hosp_Yes,C_Male,C_Men,C_NonResDeaths,C_NotFLRes,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_RaceWhite,C_SexUnkn,C_Women,CasesAll,ContactNo,ContactUnknown,ContactYes,Counts,County,DEPCODE,Deaths,ED_No,ED_Unknown,ED_Yes,EverMon,FL.resident,FLResDeaths,GenderFemale,GenderMale,GenderUnknown,HospitalizedNo,HospitalizedUnknown,HospitalizedYes,LabResultsYes,MonNow,Non.FL.resident,Not.diagnosed.isolated.in.FL,OBJECTID,PUIAgeAvrg,PUIAgeMedian,PUIAgeRange,PUIContNo,PUIContUnkn,PUIContYes,PUIED_NO,PUIED_NoData,PUIED_Yes,PUIFLRes,PUIFLResOut,PUIFemale,PUIHosp_No,PUIHosp_Nodata,PUIHosp_Yes,PUILab_Yes,PUIMale,PUINotFLRes,PUISexUnkn,PUITravelNo,PUITravelUnkn,PUITravelYes,PUIsTotal,State,TInconc,TNegative,TPending,TPositive,T_LabDOH_NonRes,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabPrivate_Res,T_NegNotFLRes,T_NegRes,T_PercentPositive,T_Total_Res,T_negative,T_positive,T_total,TravelNo,TravelUnknown,TravelYes,file,sheet,date_merge,country_code,admin_level,admin1,admin2,fips,samples,m50,m50_index
,98.0,,,401.0,,795.0,,849.0,,1015.0,,1519.0,123.0,,1273.0,,561.0,,180.0,1.0,,,9.0,,52.0,1 to 94,2.0,,,19.0,,32.0,,34.0,,38.0,,54.0,5.0,,32.0,,21.0,,8.0,0.0,237.0,,2.0,72.0,,,,237.0,8.0,0.0,116.0,178.0,22.0,37.0,2.0,44.0,,,,121.0,123.0,0.0,8.0,44.0,12.0,21.0,160.0,0.0,122.0,245.0,,,,,Brevard,5.0,8.0,,,,205.0,,,,,,,,,,154.0,,,42.0,,55.0,0 to 103,91.0,6613.0,111.0,,,,6806.0,0.0,3966.0,,,,6813.0,2777.0,9.0,72.0,232.0,6528.0,55.0,6815.0,FL,3.0,6565,2,245,2.0,32.0,6.0,205.0,1.0,6564.0,,6801.0,6565.0,245.0,6815.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Brevard County,12009,16104,1.594,20
,330.0,,,2601.0,,6691.0,,7114.0,,7759.0,,7206.0,459.0,,4638.0,,2358.0,,1227.0,60.0,,,11.0,,50.0,0 to 102,10.0,,,320.0,,728.0,,746.0,,890.0,,850.0,28.0,,536.0,,281.0,,181.0,0.0,4444.0,,50.0,1429.0,,,,4444.0,157.0,0.0,2170.0,2587.0,456.0,1401.0,40.0,815.0,,,,2266.0,2343.0,3.0,126.0,1396.0,421.0,477.0,2150.0,8.0,2219.0,4570.0,,,,,Broward,6.0,157.0,,,,936.0,,,,,,,,,,595.0,,,62.0,,49.0,0 to 119,1216.0,36760.0,2467.0,,,,39575.0,0.0,21447.0,,,,40396.0,17375.0,868.0,1621.0,3025.0,36625.0,793.0,40443.0,FL,36.0,35790,47,4570,21.0,820.0,105.0,3624.0,739.0,35051.0,,39495.0,35790.0,4570.0,40443.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Broward County,12011,41110,1.712,21
,1.0,,,9.0,,16.0,,22.0,,12.0,,13.0,2.0,,11.0,,13.0,,1.0,1.0,,,13.0,,52.0,20 to 88,0.0,,,1.0,,1.0,,0.0,,1.0,,1.0,0.0,,1.0,,0.0,,1.0,0.0,6.0,,0.0,5.0,,,,6.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,6.0,,,,,Calhoun,7.0,0.0,,,,27.0,,,,,,,,,,0.0,,,5.0,,44.0,0 to 88,3.0,94.0,4.0,,,,101.0,0.0,55.0,,,,101.0,44.0,0.0,2.0,5.0,93.0,3.0,101.0,FL,0.0,95,0,6,0.0,2.0,0.0,4.0,0.0,95.0,,101.0,95.0,6.0,101.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Calhoun County,12013,244,7.279,52
,17.0,,,91.0,,166.0,,190.0,,239.0,,323.0,16.0,,313.0,,243.0,,157.0,2.0,,,15.0,,70.0,14 to 100,0.0,,,6.0,,15.0,,7.0,,19.0,,32.0,1.0,,41.0,,35.0,,42.0,0.0,197.0,,0.0,26.0,,,,197.0,13.0,0.0,116.0,132.0,60.0,5.0,0.0,29.0,,,,81.0,82.0,0.0,1.0,19.0,4.0,46.0,128.0,0.0,116.0,198.0,,,,,Charlotte,8.0,13.0,,,,79.0,,,,,,,,,,61.0,,,56.0,,59.0,0 to 100,68.0,1626.0,63.0,,,,1741.0,0.0,1027.0,,,,1751.0,704.0,16.0,26.0,113.0,1632.0,12.0,1757.0,FL,2.0,1551,6,198,1.0,75.0,0.0,122.0,14.0,1537.0,,1734.0,1551.0,198.0,1757.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Charlotte County,12015,5090,1.46,20
,20.0,,,85.0,,178.0,,174.0,,203.0,,256.0,29.0,,258.0,,161.0,,64.0,4.0,,,17.0,,59.0,3 to 93,1.0,,,5.0,,8.0,,6.0,,14.0,,24.0,4.0,,15.0,,12.0,,6.0,0.0,95.0,,0.0,26.0,,,,95.0,9.0,0.0,48.0,63.0,23.0,9.0,0.0,25.0,,,,47.0,47.0,0.0,0.0,1.0,6.0,24.0,64.0,0.0,48.0,95.0,,,,,Citrus,9.0,9.0,,,,344.0,,,,,,,,,,81.0,,,32.0,,56.0,0 to 98,39.0,1269.0,124.0,,,,1428.0,0.0,788.0,,,,1431.0,487.0,4.0,157.0,160.0,1248.0,24.0,1432.0,FL,1.0,1335,1,95,0.0,51.0,0.0,44.0,4.0,1331.0,,1426.0,1335.0,95.0,1432.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Citrus County,12017,4520,2.057,23
,47.0,,,261.0,,452.0,,574.0,,624.0,,542.0,75.0,,418.0,,237.0,,103.0,9.0,,,19.0,,59.0,17 to 95,0.0,,,15.0,,21.0,,35.0,,43.0,,48.0,0.0,,51.0,,34.0,,18.0,0.0,263.0,,0.0,71.0,,,,263.0,12.0,0.0,156.0,186.0,56.0,21.0,0.0,54.0,,,,107.0,108.0,0.0,2.0,48.0,16.0,54.0,145.0,0.0,157.0,265.0,,,,,Clay,10.0,12.0,,,,133.0,,,,,,,,,,112.0,,,22.0,,49.0,0 to 99,70.0,3126.0,146.0,,,,3337.0,0.0,1915.0,,,,3341.0,1305.0,5.0,122.0,283.0,3017.0,42.0,3342.0,FL,1.0,3075,1,265,0.0,29.0,2.0,234.0,3.0,3072.0,,3335.0,3075.0,265.0,3342.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Clay County,12019,11596,4.332,39
,69.0,,,297.0,,597.0,,664.0,,733.0,,805.0,77.0,,783.0,,580.0,,217.0,3.0,,,21.0,,57.0,0 to 101,6.0,,,30.0,,65.0,,55.0,,76.0,,108.0,7.0,,73.0,,75.0,,28.0,0.0,459.0,,16.0,112.0,,,,459.0,14.0,0.0,234.0,225.0,92.0,142.0,7.0,71.0,,,,225.0,261.0,2.0,64.0,21.0,36.0,80.0,322.0,0.0,262.0,523.0,,,,,Collier,11.0,14.0,,,,733.0,,,,,,,,,,415.0,,,47.0,,54.0,0 to 103,188.0,4257.0,380.0,,,,4658.0,0.0,2765.0,,,,4810.0,2043.0,167.0,17.0,501.0,4189.0,135.0,4825.0,FL,1.0,4286,15,523,16.0,144.0,48.0,315.0,103.0,4183.0,,4642.0,4286.0,523.0,4825.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Collier County,12021,7565,3.16,41
,29.0,,,56.0,,113.0,,119.0,,106.0,,156.0,29.0,,111.0,,55.0,,19.0,4.0,,,23.0,,46.0,1 to 76,1.0,,,6.0,,11.0,,4.0,,8.0,,12.0,0.0,,4.0,,1.0,,0.0,0.0,46.0,,0.0,2.0,,,,46.0,0.0,0.0,27.0,39.0,2.0,5.0,0.0,6.0,,,,19.0,20.0,0.0,1.0,6.0,2.0,1.0,37.0,0.0,27.0,47.0,,,,,Columbia,12.0,0.0,,,,7.0,,,,,,,,,,5.0,,,16.0,,49.0,0 to 118,131.0,602.0,64.0,,,,789.0,0.0,431.0,,,,791.0,318.0,8.0,48.0,123.0,657.0,17.0,797.0,FL,0.0,744,6,47,0.0,12.0,1.0,34.0,5.0,739.0,,785.0,744.0,47.0,797.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Columbia County,12023,1469,5.569,69
,5.0,,,18.0,,17.0,,30.0,,27.0,,27.0,4.0,,35.0,,14.0,,3.0,1.0,,,29.0,,46.0,24 to 66,0.0,,,1.0,,0.0,,1.0,,1.0,,0.0,0.0,,1.0,,0.0,,0.0,0.0,4.0,,0.0,4.0,,,,4.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,,,,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,,,,,Dixie,15.0,0.0,,,,24.0,,,,,,,,,,17.0,,,26.0,,51.0,0 to 90,8.0,166.0,7.0,,,,181.0,0.0,102.0,,,,180.0,77.0,0.0,2.0,14.0,167.0,0.0,181.0,FL,0.0,176,1,4,0.0,1.0,0.0,3.0,0.0,176.0,,180.0,176.0,4.0,181.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Dixie County,12029,234,6.2,57
,309.0,,,1900.0,,3646.0,,3288.0,,3275.0,,3278.0,374.0,,2094.0,,1031.0,,557.0,34.0,,,31.0,,49.0,0 to 97,9.0,,,76.0,,162.0,,163.0,,145.0,,172.0,15.0,,110.0,,64.0,,34.0,0.0,928.0,,8.0,119.0,,,,928.0,18.0,0.0,497.0,372.0,525.0,31.0,4.0,88.0,,,,430.0,440.0,0.0,22.0,178.0,52.0,488.0,210.0,1.0,506.0,950.0,,,,,Duval,16.0,18.0,,,,620.0,,,,,,,,,,552.0,,,36.0,,46.0,0 to 119,310.0,19002.0,474.0,,,,19681.0,0.0,11059.0,,,,19715.0,8022.0,105.0,705.0,277.0,19450.0,59.0,19786.0,FL,9.0,18756,71,950,9.0,103.0,13.0,825.0,83.0,18673.0,,19601.0,18756.0,950.0,19786.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Duval County,12031,16186,3.117,38
,212.0,,,557.0,,907.0,,836.0,,828.0,,927.0,173.0,,684.0,,389.0,,230.0,12.0,,,33.0,,55.0,0 to 100,4.0,,,39.0,,46.0,,61.0,,55.0,,74.0,2.0,,61.0,,52.0,,33.0,0.0,379.0,,0.0,48.0,,,,379.0,11.0,0.0,206.0,256.0,115.0,8.0,0.0,37.0,,,,173.0,192.0,0.0,48.0,101.0,10.0,105.0,163.0,0.0,235.0,427.0,,,,,Escambia,17.0,11.0,,,,124.0,,,,,,,,,,52.0,,,63.0,,47.0,0 to 105,109.0,5448.0,198.0,,,,5260.0,0.0,3495.0,,,,5730.0,2233.0,495.0,27.0,357.0,5340.0,58.0,5755.0,FL,7.0,5296,25,427,0.0,42.0,48.0,337.0,447.0,4849.0,,5228.0,5296.0,427.0,5755.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Escambia County,12033,8536,4.558,58
,16.0,,,60.0,,135.0,,164.0,,167.0,,224.0,11.0,,227.0,,119.0,,33.0,1.0,,,35.0,,58.0,17 to 81,0.0,,,4.0,,11.0,,13.0,,15.0,,29.0,0.0,,23.0,,10.0,,0.0,0.0,101.0,,2.0,14.0,,,,101.0,2.0,0.0,56.0,79.0,8.0,14.0,2.0,8.0,,,,45.0,46.0,0.0,4.0,10.0,12.0,7.0,72.0,0.0,59.0,105.0,,,,,Flagler,18.0,2.0,,,,57.0,,,,,,,,,,27.0,,,59.0,,56.0,0 to 98,30.0,1084.0,43.0,,,,1149.0,0.0,644.0,,,,1157.0,474.0,8.0,39.0,85.0,1039.0,33.0,1157.0,FL,1.0,1051,0,105,0.0,17.0,4.0,84.0,4.0,1047.0,,1148.0,1051.0,105.0,1157.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Flagler County,12035,3009,2.9210000000000003,37
,1.0,,,8.0,,10.0,,5.0,,10.0,,23.0,3.0,,12.0,,9.0,,0.0,0.0,,,37.0,,42.0,25 to 60,0.0,,,0.0,,1.0,,0.0,,0.0,,1.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,0.0,0.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,,,,,Franklin,19.0,0.0,,,,3.0,,,,,,,,,,2.0,,,65.0,,56.0,3 to 84,8.0,73.0,0.0,,,,80.0,0.0,33.0,,,,81.0,47.0,1.0,1.0,5.0,73.0,3.0,81.0,FL,0.0,79,0,2,0.0,1.0,1.0,0.0,0.0,79.0,,80.0,79.0,2.0,81.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Franklin County,12037,274,2.119,47
,13.0,,,40.0,,70.0,,84.0,,81.0,,60.0,8.0,,50.0,,15.0,,5.0,1.0,,,39.0,,45.0,20 to 81,0.0,,,5.0,,12.0,,17.0,,19.0,,11.0,0.0,,5.0,,2.0,,0.0,0.0,70.0,,0.0,4.0,,,,69.0,0.0,1.0,46.0,39.0,30.0,1.0,0.0,8.0,,,,24.0,24.0,0.0,1.0,40.0,0.0,22.0,8.0,0.0,47.0,71.0,,,,,Gadsden,20.0,0.0,,,,94.0,,,,,,,,,,36.0,,,9.0,,44.0,0 to 96,7.0,362.0,58.0,,,,425.0,1.0,268.0,,,,426.0,155.0,1.0,4.0,58.0,362.0,7.0,427.0,FL,0.0,355,1,71,0.0,7.0,1.0,63.0,0.0,355.0,,425.0,355.0,71.0,427.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Gadsden County,12039,1449,9.349,58
,5.0,,,21.0,,32.0,,33.0,,30.0,,35.0,3.0,,23.0,,16.0,,3.0,0.0,,,41.0,,50.0,38 to 56,0.0,,,0.0,,0.0,,1.0,,2.0,,1.0,0.0,,0.0,,0.0,,0.0,0.0,4.0,,0.0,0.0,,,,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,,,,,Gilchrist,21.0,0.0,,,,12.0,,,,,,,,,,3.0,,,1.0,,46.0,0 to 89,3.0,196.0,2.0,,,,201.0,0.0,125.0,,,,200.0,75.0,0.0,1.0,11.0,189.0,1.0,201.0,FL,0.0,196,1,4,0.0,0.0,0.0,4.0,0.0,196.0,,200.0,196.0,4.0,201.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Gilchrist County,12041,328,5.909,34
,1.0,,,3.0,,9.0,,6.0,,6.0,,9.0,1.0,,4.0,,5.0,,3.0,0.0,,,43.0,,67.0,30 to 89,0.0,,,0.0,,1.0,,0.0,,0.0,,1.0,0.0,,1.0,,1.0,,1.0,0.0,5.0,,0.0,3.0,,,,5.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,5.0,,,,,Glades,22.0,1.0,,,,17.0,,,,,,,,,,6.0,,,55.0,,51.0,1 to 90,2.0,42.0,3.0,,,,47.0,0.0,23.0,,,,47.0,23.0,0.0,1.0,5.0,42.0,0.0,47.0,FL,0.0,42,0,5,0.0,2.0,0.0,3.0,0.0,42.0,,47.0,42.0,5.0,47.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Glades County,12043,300,10.2,80
,3.0,,,5.0,,18.0,,14.0,,18.0,,23.0,4.0,,20.0,,9.0,,2.0,0.0,,,45.0,,42.0,42 to 42,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,0.0,1.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,Gulf,23.0,0.0,,,,5.0,,,,,,,,,,2.0,,,38.0,,53.0,1 to 91,15.0,100.0,1.0,,,,114.0,0.0,68.0,,,,116.0,46.0,2.0,2.0,32.0,76.0,8.0,116.0,FL,0.0,115,0,1,0.0,0.0,0.0,1.0,2.0,113.0,,114.0,115.0,1.0,116.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Gulf County,12045,289,5.197,65
,3.0,,,17.0,,19.0,,14.0,,14.0,,23.0,2.0,,19.0,,7.0,,5.0,4.0,,,47.0,,50.0,32 to 64,0.0,,,0.0,,2.0,,1.0,,0.0,,3.0,0.0,,0.0,,0.0,,0.0,0.0,6.0,,0.0,3.0,,,,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,6.0,,,,,Hamilton,24.0,0.0,,,,3.0,,,,,,,,,,1.0,,,14.0,,49.0,0 to 95,9.0,109.0,9.0,,,,125.0,0.0,73.0,,,,122.0,48.0,2.0,6.0,17.0,107.0,3.0,127.0,FL,0.0,116,5,6,0.0,4.0,0.0,2.0,1.0,115.0,,121.0,116.0,6.0,127.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Hamilton County,12047,238,24.639,106
,2.0,,,11.0,,21.0,,13.0,,18.0,,16.0,1.0,,21.0,,4.0,,2.0,0.0,,,49.0,,50.0,35 to 74,0.0,,,0.0,,0.0,,2.0,,3.0,,0.0,0.0,,4.0,,0.0,,0.0,0.0,7.0,,2.0,1.0,,,,7.0,0.0,0.0,4.0,4.0,3.0,0.0,2.0,1.0,,,,3.0,4.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,5.0,9.0,,,,,Hardee,25.0,0.0,,,,6.0,,,,,,,,,,6.0,,,23.0,,48.0,0 to 89,3.0,103.0,3.0,,,,105.0,0.0,58.0,,,,109.0,49.0,4.0,2.0,5.0,101.0,3.0,109.0,FL,0.0,100,0,9,0.0,0.0,2.0,7.0,2.0,98.0,,105.0,100.0,9.0,109.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Hardee County,12049,749,5.69,47
,9.0,,,35.0,,65.0,,71.0,,60.0,,66.0,10.0,,40.0,,19.0,,15.0,0.0,,,51.0,,48.0,2 to 101,1.0,,,2.0,,8.0,,14.0,,10.0,,13.0,2.0,,5.0,,3.0,,4.0,0.0,62.0,,0.0,24.0,,,,62.0,2.0,0.0,32.0,41.0,3.0,18.0,0.0,15.0,,,,29.0,29.0,0.0,0.0,25.0,1.0,0.0,36.0,1.0,32.0,62.0,,,,,Hendry,26.0,2.0,,,,143.0,,,,,,,,,,100.0,,,60.0,,46.0,0 to 101,19.0,330.0,41.0,,,,389.0,0.0,210.0,,,,390.0,174.0,1.0,6.0,64.0,324.0,2.0,390.0,FL,0.0,328,0,62,0.0,22.0,0.0,40.0,1.0,327.0,,389.0,328.0,62.0,390.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Hendry County,12051,902,4.572,52
,20.0,,,103.0,,214.0,,211.0,,249.0,,264.0,21.0,,214.0,,129.0,,46.0,1.0,,,53.0,,49.0,9 to 85,0.0,,,4.0,,16.0,,12.0,,13.0,,17.0,2.0,,15.0,,6.0,,1.0,0.0,80.0,,2.0,27.0,,,,80.0,3.0,0.0,41.0,34.0,35.0,11.0,2.0,19.0,,,,39.0,41.0,1.0,6.0,5.0,3.0,22.0,50.0,0.0,45.0,86.0,,,,,Hernando,27.0,3.0,,,,41.0,,,,,,,,,,24.0,,,33.0,,51.0,0 to 97,48.0,1358.0,66.0,,,,1456.0,0.0,845.0,,,,1472.0,619.0,16.0,8.0,112.0,1323.0,37.0,1472.0,FL,0.0,1386,0,86,1.0,36.0,5.0,44.0,10.0,1376.0,,1456.0,1386.0,86.0,1472.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Hernando County,12053,5562,2.106,24
,15.0,,,42.0,,106.0,,100.0,,110.0,,129.0,8.0,,229.0,,188.0,,58.0,3.0,,,55.0,,59.0,0 to 95,1.0,,,5.0,,10.0,,6.0,,10.0,,16.0,1.0,,13.0,,12.0,,2.0,0.0,75.0,,1.0,35.0,,,,75.0,7.0,0.0,35.0,44.0,7.0,24.0,1.0,27.0,,,,40.0,41.0,0.0,1.0,21.0,16.0,1.0,37.0,0.0,35.0,76.0,,,,,Highlands,28.0,7.0,,,,77.0,,,,,,,,,,30.0,,,45.0,,63.0,0 to 95,28.0,912.0,48.0,,,,956.0,0.0,567.0,,,,988.0,398.0,32.0,23.0,56.0,917.0,15.0,988.0,FL,1.0,911,0,76,0.0,14.0,1.0,61.0,31.0,880.0,,955.0,911.0,76.0,988.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Highlands County,12055,2853,2.217,31
,417.0,,,1535.0,,3036.0,,2946.0,,2838.0,,2713.0,416.0,,1860.0,,900.0,,408.0,37.0,,,57.0,,45.0,0 to 100,10.0,,,120.0,,168.0,,181.0,,185.0,,160.0,24.0,,99.0,,50.0,,23.0,0.0,976.0,,9.0,268.0,,,,976.0,21.0,0.0,495.0,524.0,165.0,287.0,5.0,153.0,,,,481.0,501.0,2.0,44.0,155.0,205.0,135.0,481.0,0.0,519.0,1020.0,,,,,Hillsborough,29.0,21.0,,,,658.0,,,,,,,,,,312.0,,,20.0,,45.0,0 to 119,412.0,16221.0,473.0,,,,16927.0,0.0,10043.0,,,,17095.0,6983.0,179.0,80.0,591.0,16250.0,265.0,17106.0,FL,36.0,16039,11,1020,2.0,67.0,42.0,909.0,134.0,15905.0,,16881.0,16039.0,1020.0,17106.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Hillsborough County,12057,37913,1.128,13
,7.0,,,25.0,,48.0,,47.0,,76.0,,86.0,6.0,,99.0,,49.0,,17.0,0.0,,,59.0,,44.0,27 to 73,0.0,,,0.0,,2.0,,3.0,,2.0,,1.0,0.0,,1.0,,0.0,,0.0,0.0,9.0,,0.0,2.0,,,,9.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,,,,6.0,6.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,3.0,9.0,,,,,Holmes,30.0,0.0,,,,5.0,,,,,,,,,,5.0,,,18.0,,58.0,0 to 100,0.0,454.0,6.0,,,,458.0,0.0,263.0,,,,453.0,173.0,2.0,24.0,10.0,449.0,1.0,460.0,FL,0.0,444,7,9,0.0,6.0,0.0,3.0,2.0,442.0,,451.0,444.0,9.0,460.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Holmes County,12059,364,19.555999999999997,102
,15.0,,,88.0,,155.0,,147.0,,221.0,,295.0,22.0,,320.0,,183.0,,83.0,1.0,,,61.0,,64.0,8 to 96,0.0,,,5.0,,8.0,,4.0,,11.0,,16.0,1.0,,22.0,,14.0,,8.0,0.0,80.0,,5.0,42.0,,,,80.0,5.0,0.0,32.0,62.0,14.0,4.0,2.0,24.0,,,,48.0,53.0,0.0,9.0,5.0,13.0,3.0,59.0,0.0,36.0,89.0,,,,,Indian River,31.0,5.0,,,,234.0,,,,,,,,,,79.0,,,61.0,,58.0,0 to 105,80.0,1372.0,78.0,,,,1517.0,0.0,903.0,,,,1459.0,591.0,13.0,36.0,138.0,1340.0,52.0,1530.0,FL,0.0,1370,71,89,2.0,12.0,7.0,68.0,2.0,1368.0,,1448.0,1370.0,89.0,1530.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Indian River County,12061,3876,3.193,44
,8.0,,,30.0,,54.0,,53.0,,70.0,,65.0,7.0,,39.0,,33.0,,9.0,0.0,,,63.0,,34.0,11 to 60,0.0,,,1.0,,4.0,,3.0,,1.0,,2.0,2.0,,0.0,,0.0,,0.0,0.0,12.0,,0.0,3.0,,,,12.0,0.0,0.0,9.0,11.0,0.0,1.0,0.0,0.0,,,,3.0,4.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,9.0,13.0,,,,,Jackson,32.0,0.0,,,,34.0,,,,,,,,,,13.0,,,52.0,,50.0,0 to 96,18.0,329.0,21.0,,,,360.0,0.0,212.0,,,,368.0,147.0,8.0,9.0,27.0,325.0,16.0,368.0,FL,0.0,355,0,13,1.0,5.0,0.0,7.0,7.0,348.0,,360.0,355.0,13.0,368.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Jackson County,12063,1146,11.415,70
,7.0,,,5.0,,10.0,,17.0,,15.0,,28.0,4.0,,19.0,,14.0,,12.0,2.0,,,65.0,,66.0,22 to 95,0.0,,,1.0,,1.0,,1.0,,2.0,,6.0,0.0,,7.0,,4.0,,4.0,0.0,24.0,,2.0,4.0,,,,24.0,2.0,0.0,12.0,19.0,2.0,3.0,0.0,6.0,,,,12.0,14.0,0.0,2.0,9.0,4.0,0.0,11.0,0.0,12.0,26.0,,,,,Jefferson,33.0,2.0,,,,43.0,,,,,,,,,,10.0,,,11.0,,57.0,0 to 96,4.0,88.0,41.0,,,,130.0,0.0,82.0,,,,132.0,48.0,3.0,3.0,33.0,95.0,5.0,133.0,FL,0.0,106,1,26,0.0,20.0,2.0,4.0,1.0,105.0,,129.0,106.0,26.0,133.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Jefferson County,12065,452,16.617,72
,3.0,,,6.0,,6.0,,16.0,,4.0,,3.0,0.0,,10.0,,8.0,,6.0,0.0,,,67.0,,47.0,47 to 47,0.0,,,0.0,,0.0,,0.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,Lafayette,34.0,0.0,,,,0.0,,,,,,,,,,0.0,,,37.0,,44.0,0 to 118,8.0,54.0,0.0,,,,62.0,0.0,32.0,,,,62.0,29.0,0.0,1.0,8.0,54.0,0.0,62.0,FL,0.0,61,0,1,0.0,1.0,0.0,0.0,0.0,61.0,,62.0,61.0,1.0,62.0,,,,HistoricalData_April2020,04_24_2020,2020-04-24,US,2,Florida,Lafayette County,12067,373,4.957,27
